nome,sexo,id,origem,idade,salario,credito,tempo,regiao,estadocivil,educacao,nprodutos,pagamento,maxatraso,cliente
NELSON U.,masculino,28r94v55manq1ubl5zqq59nj8p9eu7,0472587198,48.0,95762.0,668.6,72,sudeste,solteiro(a),,0,cartão de débito,3,0
PAULO A.,masculino,0u5bb3ix0xv8mi201lal2ghpqtpo9p,1209819112,28.0,91447.0,284.2,48,centro-oeste,divorciado(a),graduado,1,pix,0,0
MANOEL K.,masculino,ki0fvuewbql87hfx0vddjuaq8qmep6,,43.0,90742.0,497.5,35,sudeste,casado(a),médio,3,cartão de débito,9,1
JOSEFA F.,feminino,v5l7f2c9atha1fdj2ug6zbhtumqv0n,8731299898,26.0,37187.0,295.9,33,centro-oeste,solteiro(a),,0,pix,0,0
MARLENE O.,feminino,4d34wbcnqx26mzm22n64xid1k3vr01,9732209544,41.0,63024.0,663.5,30,nordeste,solteiro(a),fundamental,2,pix,0,1
LUIZA G.,masculino,fg43za3bl46ik8huig9t0m9lwcn6mg,8871509448,42.0,79290.0,422.3,19,sudeste,solteiro(a),fundamental,0,boleto,8,1
FERNANDA H.,feminino,o6cnrgikb5djrxxp8p69rt0q8sektt,7032854019,33.0,50923.0,351.2,27,sudeste,separado(a),,2,boleto,9,1
CLAUDIA B.,masculino,jb1o7jjjhai9jbirrnqdwgrwjt2on8,8032432511,58.0,94366.0,831.1,33,sudeste,divorciado(a),pós-graduado,2,cartão de débito,6,1
FELIPE E.,masculino,2fibbkirzh319e0z9u6lvb1xbo2dmd,2316928553,42.0,84277.0,,29,nordeste,solteiro(a),médio,3,cartão de débito,5,0
ANDRE B.,masculino,5r6co8bsnq49fextb5wkawgtq8n8u3,0978411380,39.0,53613.0,565.7,20,sudeste,casado(a),,2,cartão de crédito,0,1
CLAUDIO H.,masculino,3rrbsx5k7v87f121mv9dras9ku1nt1,1905925434,31.0,43103.0,361.1,34,sudeste,solteiro(a),fundamental,1,cartão de crédito,0,0
JORGE J.,masculino,p85drwqiqaaaaieu08ak7co9hto3b1,2154750480,,59604.0,314.4,92,nordeste,separado(a),graduado,2,cartão de débito,10,0
BRUNA J.,feminino,zo25s8gp01eos70v004vtwuxvan1td,,36.0,81682.0,649.8,36,sudeste,solteiro(a),médio,0,pix,4,1
AMANDA H.,feminino,b7evxghtw32mom4c4o9twwupli2bld,1062613448,25.0,67015.0,228.9,31,sudeste,casado(a),,1,cartão de débito,9,1
DIEGO S.,masculino,a8z0szfz7absk389cc72unkahqsfue,,29.0,52419.0,589.2,25,sudeste,casado(a),fundamental,0,cartão de crédito,6,1
TAIS F.,feminino,2sisfv0pd9xpu1vzm8311kssaqlkb1,,33.0,60906.0,330.1,30,centro-oeste,casado(a),fundamental,0,cartão de débito,10,1
RAFAEL S.,masculino,xhz0li1n45higrkf681wgpq1b8fxit,7390097410,33.0,52557.0,396.7,19,sudeste,casado(a),graduado,1,boleto,3,0
DANIEL D.,masculino,lfpcforsjmti0cex615tr91uop7ul4,6532920549,34.0,50399.0,574.2,30,nordeste,divorciado(a),,0,pix,0,0
ANDERSON B.,masculino,mirkpqhh6ifbtedq8tf7ndx0uxh2pa,2703343680,52.0,82959.0,483.8,43,centro-oeste,casado(a),outros,0,cartão de débito,0,0
RITA V.,feminino,1an27uzp9wennkc8rd4e7mtmsa0e8s,,29.0,62825.0,597.5,28,sudeste,separado(a),fundamental,1,cartão de débito,0,1
FERNANDA B.,feminino,nwbbgajemirt2pholh5kamkmw5nibd,1037433828,42.0,37945.0,656.6,48,nordeste,divorciado(a),médio,2,pix,9,0
ALESSANDRA J.,feminino,ki1kv9wawfmdo3wg5idhuz2fqx58qx,7467391076,38.0,57558.0,392.0,36,centro-oeste,solteiro(a),fundamental,1,cartão de débito,0,1
LUIZA Z.,feminino,zqbshpjnn3lkfnpe7usj0lzw3nnlkx,9552737951,20.0,44481.0,538.8,35,nordeste,solteiro(a),outros,0,cartão de débito,1,0
APARECIDA V.,feminino,moujbe6qgkx9q9ihw4mtpe57ntp170,,27.0,39995.0,423.0,34,nordeste,divorciado(a),fundamental,0,cartão de débito,9,0
BEATRIZ U.,feminino,tuq8hc5a8xit0xgjjf29x5puqbdxke,1423765737,23.0,46684.0,289.8,15,norte,divorciado(a),graduado,2,cartão de débito,0,0
BRUNO X.,masculino,x2sjqgc1o6tuizqqzxi627dsqxfttg,8084374506,28.0,48216.0,369.4,38,nordeste,solteiro(a),graduado,0,cartão de débito,0,0
ELIAS M.,feminino,447e6fcgm8w2hncqb8jx7w4igozxb1,9399722298,34.0,76296.0,476.9,56,sudeste,casado(a),médio,1,transferência,24,1
MANOEL H.,masculino,hjre8be08d0m8ne89ttxo12so5e18t,,38.0,46420.0,472.0,30,sudeste,separado(a),,1,pix,0,0
ELIAS R.,masculino,2j1rnbje8b4r5v2cxchtzqgc8likoo,1938169531,47.0,91088.0,629.8,24,norte,casado(a),,1,cartão de crédito,0,1
LUCIANO X.,masculino,dso0ao6zmjouk80azn8ufex35x5gmj,5906714252,44.0,86108.0,487.2,36,centro-oeste,separado(a),graduado,0,cartão de crédito,0,0
MARLENE V.,feminino,irrmnqseg6pf1ul5jzpezariwi4nlg,7157991331,38.0,54196.0,602.9,27,norte,solteiro(a),fundamental,1,cartão de crédito,0,1
RICARDO K.,masculino,t7skm2v7kcdmx0kz793iel0i77eavp,,31.0,74933.0,414.1,45,nordeste,divorciado(a),médio,0,pix,10,0
LUANA T.,feminino,avofq50wbt50850ma959sstvhniiw2,,31.0,31119.0,368.1,15,nordeste,solteiro(a),médio,1,cartão de débito,0,0
VANESSA X.,feminino,1dt1xm9xh4qkxe9t4zt23ujg8mla3e,7803090131,34.0,59466.0,508.9,27,sudeste,solteiro(a),,0,cartão de crédito,8,0
ALEX G.,masculino,ch2g2ppw0av8cbm522abdk0z7vncxz,,42.0,72913.0,494.3,41,sudeste,separado(a),,0,cartão de crédito,11,0
RENATO W.,masculino,dup541dslg4ec1602nofqt6p8v1fwn,0539079991,45.0,67045.0,698.5,105,sudeste,solteiro(a),médio,1,cartão de crédito,3,0
MARCOS C.,masculino,k56lgok6zogp919pjtvfukug5hci6e,6419014699,,75822.0,510.9,59,sudeste,separado(a),pós-graduado,1,cartão de crédito,5,1
LUCAS E.,masculino,rf60ojf5h2zvaqbbk01lpd1kcs9d5t,3713934828,40.0,88150.0,630.4,17,sudeste,casado(a),,2,boleto,0,1
FERNANDA R.,feminino,7b7xab8c7b8mptxqbrtfetrmmdtvi0,,,57483.0,442.4,49,centro-oeste,divorciado(a),médio,0,cartão de crédito,0,0
RODRIGO C.,masculino,gitgzps92lttm1cm9sza295jjuv3eg,,33.0,52217.0,610.1,25,sudeste,divorciado(a),fundamental,3,boleto,0,1
SONIA J.,feminino,cn8oub4l6imc3paea0k922wkjjah06,9293671584,51.0,63853.0,,43,centro-oeste,solteiro(a),fundamental,2,cartão de débito,3,1
LEANDRO R.,masculino,ztiw83n9we903fgpgjdvk6wgxbmgb4,9151448598,39.0,73942.0,661.5,18,nordeste,casado(a),,0,cartão de crédito,4,0
CRISTIANE K.,feminino,b0roultxv2tq38d7wvgqfh176n26u1,9452519187,27.0,39751.0,328.5,120,centro-oeste,divorciado(a),graduado,0,cartão de crédito,12,0
NELSON R.,masculino,09awfvctaa7u73dj4vfb0qt11mgh89,,36.0,39387.0,437.4,12,centro-oeste,solteiro(a),pós-graduado,2,transferência,9,1
JEFERSON G.,masculino,d43s1170vaqqv9k4qo4oh9e08if4zd,6989679183,48.0,74483.0,522.3,25,sudeste,solteiro(a),fundamental,0,cartão de débito,0,0
PAULO M.,masculino,kqq5evjcveo1o49ieeb1zob7s57t52,3013493634,,45606.0,406.5,32,sudeste,separado(a),médio,1,cartão de débito,9,0
DANIELA I.,feminino,ekz1m10wdkev3n9tp6dtzso33q35wu,8929285982,36.0,39137.0,631.1,21,nordeste,casado(a),graduado,0,cartão de débito,1,0
ROSANGELA R.,feminino,ld4owmfzi7io1c1pkwm3jcea4wph82,,41.0,68998.0,751.8,25,sudeste,solteiro(a),fundamental,1,cartão de crédito,5,1
DANIEL N.,masculino,hxxl48aivww6bnc6be4xvfl08a2llh,,33.0,89306.0,681.2,18,sudeste,solteiro(a),fundamental,1,cartão de crédito,0,1
CARLA O.,feminino,2bq2c3k0qq5atsgnpupcr1xcu7tzqr,9895176911,36.0,44288.0,649.0,22,centro-oeste,viúvo(a),outros,3,cartão de crédito,18,0
ROSANGELA R.,feminino,oze8e5rv92tb6wpo8vzta4ma0uu89g,4762597968,34.0,36424.0,423.3,41,nordeste,casado(a),médio,1,boleto,0,0
ALESSANDRA I.,feminino,n8ern285ckgmfpdr4az34e12kuv42d,5050099739,56.0,61714.0,570.5,33,nordeste,viúvo(a),fundamental,1,boleto,8,1
FABIO X.,masculino,ijnubb8gahsa104tqn5f6labh01ld0,,,43969.0,681.5,15,sudeste,casado(a),graduado,1,cartão de débito,9,0
IGOR O.,masculino,ho6qadaglr7ei1085lls1ub63ul81r,3742854923,,64681.0,744.9,90,centro-oeste,casado(a),outros,0,cartão de crédito,0,0
LUIZA W.,masculino,9sdz91rv74qeqkwg4zldfe4f5oaz7q,,40.0,64330.0,382.2,62,norte,divorciado(a),fundamental,1,cartão de crédito,10,1
CRISTIANE K.,feminino,nxcqnjzi0rpj69u99u41du98o7o8j2,7749558421,47.0,37250.0,739.0,34,nordeste,casado(a),graduado,2,cartão de crédito,0,1
LUIZA O.,masculino,s79unlgw27g3eo84sgw5w3thw224s3,1430685173,29.0,60794.0,,15,nordeste,solteiro(a),médio,1,cartão de débito,0,0
FABIO E.,masculino,u4omrfr67eo7ruxh16sbcjhzgs0dx7,8328007188,,121329.0,525.1,49,nordeste,separado(a),fundamental,0,pix,11,1
RICARDO G.,masculino,4f2qvnrm3kk3155ziht7zigb9tvxav,0202711582,51.0,121240.0,593.6,20,nordeste,separado(a),,1,boleto,11,0
SUELI D.,masculino,r68nhgt7fv36bldkfcp029iqz04nmf,7097936993,46.0,56779.0,689.0,36,sudeste,casado(a),fundamental,0,cartão de débito,0,0
RAFAEL M.,masculino,wdn6gafecraxze38wehwnkraba70nf,9518908957,52.0,69070.0,459.4,19,norte,solteiro(a),fundamental,1,cartão de débito,2,1
RENATO T.,masculino,rhv8git7go6nkiivwiw8lgo114ksat,4041846123,50.0,50410.0,,26,sudeste,viúvo(a),,0,boleto,0,0
ALINE T.,feminino,xzhm0aj9v27bl7pnaf87o4r9be4tnf,,37.0,67454.0,334.1,38,sudeste,divorciado(a),pós-graduado,0,cartão de crédito,0,0
JOSE F.,masculino,7d6o0xvs0rxmdkpdk6evc1vtk41ex7,5632202039,21.0,85231.0,425.9,20,sudeste,solteiro(a),fundamental,2,cartão de crédito,12,1
LUANA H.,feminino,e0gtu2tlw21loplkzbbj7h5q0erj2q,3864945511,26.0,57053.0,362.9,22,sudeste,separado(a),,1,cartão de débito,0,0
SONIA E.,feminino,tzwljtz6nuonpoqc1v8rpr8k90vaf5,,39.0,52178.0,374.8,67,sudeste,separado(a),,0,boleto,18,0
MARCIA T.,feminino,ht61vr7qctir09kq3o4jp7c80wu3vq,3194354020,45.0,44547.0,599.3,26,sul,solteiro(a),médio,1,pix,12,0
CLAUDIO T.,masculino,um2z6oqhhet8ddrotq18npioeths79,,37.0,37476.0,590.9,8,sudeste,solteiro(a),graduado,2,cartão de débito,6,0
MARIA L.,feminino,s2mi13p5rx82ji7kz1chht0out6bsp,,46.0,34910.0,423.0,21,sudeste,casado(a),fundamental,3,cartão de crédito,0,1
JEFERSON V.,masculino,o9xwlo8r8q4wesbjd1p8lzpe6ji888,9555835981,48.0,92909.0,545.6,34,nordeste,casado(a),graduado,2,pix,0,0
APARECIDA F.,feminino,v80cfoxzkqkbg7fijxo2xjw9cjal99,0058253771,,66813.0,520.8,21,sudeste,solteiro(a),médio,2,pix,0,0
DIEGO I.,masculino,iwhm1xcq52hnsuvkf3eq47o4a74r67,,29.0,86181.0,649.7,19,nordeste,casado(a),médio,1,cartão de débito,0,0
BRUNA K.,feminino,207ri70cikmuwrjsiee0q637ox2lwv,1972272761,37.0,70378.0,440.0,42,sudeste,divorciado(a),fundamental,1,cartão de crédito,7,1
EDSON I.,masculino,tmf3xxlzjfni5le68tg20b9ehohsqe,,27.0,57094.0,454.6,17,norte,separado(a),fundamental,1,cartão de crédito,0,1
EDUARDO E.,masculino,z1j9l9mo9wlfm0fcjcdnw5e414tb2e,,29.0,42032.0,516.8,56,sudeste,solteiro(a),médio,2,pix,0,0
LUCIANO L.,masculino,75v4as4sul7jupag29kurlhdonxico,7617002339,25.0,77341.0,472.7,61,sudeste,casado(a),fundamental,3,pix,0,1
ELIAS B.,feminino,c1cm72q3ivnjjob1wt4uswdgzhrbct,0625919656,32.0,47657.0,504.4,20,nordeste,solteiro(a),fundamental,3,cartão de crédito,0,1
CLAUDIA Z.,masculino,k9anfn09pkiui5immq10jjgrv4b0pm,1455258837,33.0,79061.0,651.7,38,sudeste,casado(a),fundamental,0,cartão de crédito,0,0
FABIO F.,masculino,jm4s0fjq6tw538zkan7xgwq76os8i4,9226380473,52.0,90328.0,528.8,45,sudeste,solteiro(a),médio,1,pix,7,1
PEDRO M.,masculino,arhzckd580c0t0xxsrakm5277f4w37,,46.0,117128.0,717.8,30,centro-oeste,divorciado(a),outros,2,cartão de crédito,0,0
TAIS U.,feminino,loe3vqaasd46o7kci7canlmd64u8tq,8455673161,27.0,52489.0,235.0,94,nordeste,casado(a),fundamental,2,cartão de débito,0,1
GABRIELA L.,feminino,ii93jc5guim9b2jvd5f33nx0akin2w,0990929854,29.0,35210.0,559.5,24,norte,solteiro(a),outros,1,cartão de crédito,0,0
DEBORA D.,feminino,6cndons21p96wd4nowj57cpldwx4jk,7392402249,33.0,76788.0,687.1,41,sudeste,separado(a),,2,pix,8,1
RAFAEL X.,masculino,v0qrp41s3g7nxazlvoevgo8o75nu7h,4253744004,23.0,58442.0,287.7,19,nordeste,casado(a),médio,1,cartão de crédito,5,0
FABIO B.,masculino,5zxr01pnvb2g4cb8j796pnp8q9brab,6686019933,33.0,60651.0,546.3,27,nordeste,casado(a),graduado,2,boleto,0,0
JOSEFA V.,feminino,humx5iiluda0o5txtjtni63e5aczf4,6764528215,39.0,49950.0,376.6,21,nordeste,divorciado(a),graduado,0,cartão de débito,17,0
JULIA D.,feminino,wfuce46535zcsxxq4wm4eccmcone3v,2311537502,27.0,26805.0,504.0,40,nordeste,solteiro(a),pós-graduado,0,cartão de débito,14,0
JULIO V.,masculino,hweowrbbb5rmu6ip76qcgibptn73ku,6435848156,,81730.0,858.6,49,centro-oeste,separado(a),graduado,2,cartão de débito,0,0
GABRIEL P.,masculino,06k8ckgdw9sdzfnk1fubfgtoqoqhre,,30.0,68111.0,580.2,22,centro-oeste,solteiro(a),,2,cartão de crédito,12,0
JAQUELINE P.,feminino,9kpd5mldkxapnp8npo1hmwn3cvho09,8945673198,21.0,42986.0,313.8,32,nordeste,casado(a),graduado,5,cartão de crédito,12,1
DIEGO N.,masculino,oroeoaz5mxawgtahrs581vd7mgt80z,,,57860.0,613.0,31,centro-oeste,separado(a),fundamental,2,pix,10,1
RENATO I.,masculino,uqpoe1qdvxaisf63u73f4wkdzkrd9w,2849201461,20.0,58224.0,228.9,17,centro-oeste,solteiro(a),fundamental,0,pix,0,0
GUSTAVO Z.,masculino,k4gpjjkmub6ta3lq1fkl1d8qk6e928,3669642300,,55322.0,681.4,17,sudeste,casado(a),,1,cartão de débito,5,1
PAULO M.,masculino,5nl6azffxb0q6z0cerrvi28xkz1jkn,4168501701,38.0,85256.0,434.0,39,centro-oeste,divorciado(a),,1,cartão de crédito,2,0
SERGIO I.,masculino,egk1377fhir8vebhx7f1va2geqje24,1246063065,28.0,64421.0,502.8,22,nordeste,solteiro(a),,0,cartão de crédito,0,0
ADRIANA T.,feminino,s3cc4q8l09phierwmngld4bg1pkt3f,,32.0,49615.0,275.5,74,sudeste,casado(a),,0,cartão de crédito,12,0
NATALIA M.,feminino,9434b671i95xu62cd0bkzn2fl9ru6w,6483329876,44.0,82648.0,746.8,35,nordeste,solteiro(a),,0,cartão de débito,0,0
MANOEL O.,masculino,2zrqa77u250zxdt0knr2w1f5gu2x7g,,42.0,46663.0,698.5,9,sul,divorciado(a),fundamental,1,cartão de débito,8,1
JOAO S.,masculino,bza2absfbs88se04bkfo90gq7ptxov,8143751421,36.0,61626.0,454.1,16,nordeste,casado(a),fundamental,0,cartão de crédito,20,0
CLAUDIA U.,feminino,iao1aoqcljtr2uusosxa557he1bmib,5695389950,21.0,54676.0,512.8,69,nordeste,divorciado(a),,2,cartão de crédito,5,1
RITA K.,feminino,j5ckft6wkvqbk4rgv8jx5bzwbk4ov5,7705020089,39.0,69855.0,667.5,22,nordeste,solteiro(a),fundamental,2,pix,10,1
ELIAS U.,masculino,4hd4cdqj1d8deewu36fxkb5o9kzrqs,1009499177,35.0,51569.0,,76,sudeste,casado(a),fundamental,0,cartão de crédito,5,1
ELIAS N.,masculino,ut7d35t1i7ajftz2ogm3hz4e6c5rc3,2897374646,54.0,63460.0,547.2,30,sudeste,casado(a),outros,1,cartão de débito,0,0
NATALIA S.,feminino,t6daonl6cvqfiof4a045qqw9oigud8,7926372275,40.0,86502.0,389.2,32,nordeste,casado(a),fundamental,1,boleto,0,1
TEREZA I.,feminino,6krbzq994s5806mta8lmsq07q9r7wc,0924212094,24.0,59210.0,256.0,40,sudeste,casado(a),,0,cartão de crédito,19,0
SUELI L.,feminino,daanzx53o7u8fmhld7un7umw4puvs3,,22.0,69515.0,251.9,75,sudeste,solteiro(a),médio,4,boleto,0,1
VANESSA N.,feminino,xh9tab1175nsk4pjnicx1pd879ubs5,,38.0,34354.0,562.5,69,sudeste,divorciado(a),fundamental,0,pix,0,0
RITA E.,feminino,xm1jmv0o67o140vld74tvsr09dh29c,,34.0,49178.0,401.7,16,nordeste,viúvo(a),graduado,2,cartão de crédito,0,0
TEREZA H.,feminino,72ocne3r7cabvl09qos770ckhc8bh8,3847186769,50.0,34457.0,690.7,30,nordeste,solteiro(a),,0,cartão de débito,8,0
MANOEL N.,feminino,13b7bha6hvufuopkm4ln1vh3uac8ha,,46.0,42643.0,538.7,26,sudeste,casado(a),outros,2,cartão de crédito,0,0
VINICIUS N.,masculino,9jv5qeaes6voxakmzo8dp24ezfxnzm,8423922389,38.0,89456.0,691.9,16,nordeste,casado(a),médio,3,cartão de débito,0,0
CLAUDIA X.,masculino,2nxeb6hhbzurccf0ej3skfw14p0zn8,6941434219,41.0,67861.0,400.7,24,sudeste,casado(a),outros,0,cartão de débito,0,0
TEREZINHA A.,feminino,7oiomzpr8jk73ux9nzvjp232h8b61l,,37.0,42356.0,359.7,60,sudeste,casado(a),outros,0,cartão de crédito,14,0
CLAUDIO W.,masculino,kc04um0dtaspat76qe1m1eno49jrij,3295004730,28.0,110727.0,452.5,27,centro-oeste,casado(a),graduado,0,boleto,7,0
LUCIANA Q.,feminino,4mx63kxpor2c0em9438ko3daud21bi,,21.0,54358.0,225.8,19,nordeste,viúvo(a),graduado,1,boleto,0,0
EDSON L.,masculino,p7x1cu2uc3jjslttgsodi15pt8cu7v,,46.0,117397.0,438.4,25,norte,casado(a),,0,cartão de débito,0,0
MANOEL T.,masculino,jukbhu0fd0fjefzl83rtkmaua1ciu8,,,81086.0,311.1,33,sul,casado(a),fundamental,1,cartão de débito,13,0
PATRICIA V.,feminino,3fndzq0hxqbmrow7bki5ka69hks7kv,2225018367,43.0,46453.0,508.2,30,sudeste,casado(a),fundamental,2,cartão de crédito,0,0
FERNANDO V.,masculino,t8n1mhvnf5j9budvq1789fdw32s4bw,3038012180,,80010.0,557.2,21,sudeste,viúvo(a),fundamental,0,cartão de crédito,0,0
DEBORA L.,feminino,i97cx7q05hi9rz4prc04qkm3huhqem,,42.0,56565.0,584.3,28,sudeste,solteiro(a),,4,boleto,0,1
APARECIDA L.,feminino,dra01mzue82zev2rpexd27bq3oixai,,36.0,67107.0,539.9,23,sudeste,divorciado(a),outros,2,cartão de crédito,3,1
GABRIEL B.,masculino,wzhv8upohli6nghgefxd9u6uzrdpxa,,32.0,76792.0,636.6,46,sudeste,divorciado(a),graduado,0,pix,8,0
SANDRA I.,feminino,rkhix5nrmead2gf04omgcl0g4on465,,23.0,35791.0,374.3,24,nordeste,divorciado(a),,1,cartão de débito,5,1
LUIZ I.,feminino,3n0fw10603i824pxkqgi154j8ocp0i,2720792195,33.0,44367.0,659.5,21,sudeste,divorciado(a),,0,cartão de débito,0,0
TIAGO V.,masculino,z420ldfxxh0t7j4kxk4c48euoqs5uh,9682134436,47.0,59541.0,454.1,54,norte,casado(a),fundamental,0,cartão de crédito,10,0
MARIA V.,feminino,c0umnd12mp0zaqethjqj6l81jcvi9p,6368242350,56.0,33424.0,616.3,108,nordeste,solteiro(a),,2,pix,5,1
LARISSA P.,feminino,gqqwgkmzamzf8pvplun6h86i7feikg,,26.0,77852.0,383.2,40,sul,casado(a),graduado,2,cartão de crédito,13,0
BRUNO O.,masculino,dbzj9b7oo87e4h0wv56eziptoz8gui,8051129488,25.0,58126.0,472.4,29,sul,casado(a),outros,0,pix,0,0
JEFERSON L.,masculino,v91zsg62nsq0la56ifpiewnwfwi2hx,1637569397,38.0,57514.0,407.8,47,sudeste,solteiro(a),,1,pix,11,0
LUANA F.,feminino,lr9tvwih9hezwircnrskwt68c3zt05,,31.0,59604.0,397.3,96,centro-oeste,separado(a),médio,0,cartão de crédito,5,0
LUIZA H.,masculino,7ltoa8exg3wa0bjxaiwo95isbx5ja3,0551724590,43.0,81016.0,734.6,33,nordeste,solteiro(a),fundamental,1,pix,12,1
LUIZ N.,feminino,q5hbamq4vtu6s1q4ioc2u416s2tt2q,,25.0,35743.0,561.0,19,norte,casado(a),fundamental,1,boleto,8,0
LUIZ B.,masculino,fk66vgvlzq7881cux0jxw3s2ra4pjg,,33.0,62928.0,471.8,17,centro-oeste,solteiro(a),graduado,0,transferência,12,0
MARLENE N.,feminino,ehwilu2zf802wa1w7ea6avpt9ikotp,7873835528,38.0,38663.0,423.3,24,sudeste,casado(a),,1,cartão de débito,0,1
LEONARDO Q.,masculino,ck7q9wgx5e855htw1tnc9naf65sdok,4181653550,28.0,69809.0,544.4,15,sudeste,viúvo(a),médio,1,cartão de crédito,9,0
GABRIELA P.,feminino,fo83f6rcxs3fv8kgkl5sbt69m00nip,9166084643,28.0,57635.0,620.7,20,sudeste,divorciado(a),fundamental,2,cartão de crédito,10,1
DANIEL P.,masculino,u9kpx50jlkilflpvphv4fv91dwjt1v,,38.0,77011.0,420.4,43,sudeste,separado(a),graduado,2,cartão de débito,18,1
MARCIA O.,feminino,61i9belipi2volwrixmh8xxdfe62s4,0661886054,48.0,87016.0,629.0,49,sudeste,solteiro(a),graduado,3,cartão de crédito,14,1
RAIMUNDO V.,masculino,1z9rjmofwvufo4fuahgj9p688voq94,4856504864,,47435.0,283.0,70,sul,casado(a),fundamental,2,cartão de débito,0,0
RAIMUNDO T.,masculino,547579zgn7s199velvq5v3waaxlc87,2815618728,44.0,77701.0,591.4,24,nordeste,separado(a),médio,1,pix,10,0
FERNANDO D.,masculino,l3l3nh9guh8v7clzlgfdmrujd2c64c,3142327638,24.0,79917.0,415.6,60,nordeste,casado(a),fundamental,1,cartão de débito,3,1
JOSE Q.,masculino,d4ex569kksu9dn8rfwmba8b1eod83n,,48.0,62437.0,522.5,24,centro-oeste,casado(a),,0,boleto,16,0
ANDRE X.,masculino,10lu2kmqksugr1nigbzs7sif1uqtfi,,25.0,53868.0,553.5,18,nordeste,divorciado(a),graduado,2,cartão de crédito,9,0
BRUNA K.,feminino,aoe0pvtuls56na7hfi4tbp66cfrl0z,9382207983,32.0,49101.0,609.0,15,centro-oeste,divorciado(a),fundamental,0,boleto,10,0
MANOEL C.,feminino,xwhxucpcxb8u0oe7r87w2mefpa6uhn,,29.0,56567.0,494.6,79,sudeste,divorciado(a),fundamental,1,boleto,0,1
RENATA K.,feminino,mo2nbj6c1bxp6tjlomuw4qpzx83xts,1482899449,47.0,45206.0,500.2,30,nordeste,solteiro(a),outros,4,cartão de crédito,22,1
DANIEL I.,feminino,e7irhgdmipk835cg2m6h6oacdhgjqa,6382021094,24.0,27709.0,452.7,14,nordeste,solteiro(a),médio,1,cartão de débito,0,0
JULIO J.,masculino,1kttsamq6olm66fcvpwd2nmap0lhhe,6673184832,42.0,74228.0,627.6,54,norte,separado(a),,2,transferência,0,1
MARCELO E.,masculino,42ls16ezompvg4gontl7tgsa2sdmnl,,29.0,63465.0,496.1,40,sul,solteiro(a),médio,0,cartão de crédito,13,0
VITORIA D.,feminino,nak69337udf45n1edj53qvfm4sfl7q,7617410952,21.0,34345.0,218.2,13,sudeste,separado(a),,0,cartão de débito,7,0
BRUNO B.,masculino,b3s91pmrocgvhn2f9snrpr7l0ziran,,23.0,43914.0,213.2,14,sudeste,casado(a),outros,1,cartão de crédito,3,0
GERALDO P.,masculino,g5muh7m4qmg7627rhv5qpipkk6f4r1,2154150655,56.0,43691.0,655.6,12,centro-oeste,casado(a),,0,transferência,0,0
EDSON A.,masculino,p146q67s0cpmhk7bdh68jhhratuirq,4551854737,48.0,87450.0,648.8,24,nordeste,casado(a),graduado,0,boleto,5,0
BRUNA A.,feminino,pvphsrskdpd5fj6js9r243wk533ilt,6173366052,25.0,48956.0,374.9,71,sul,casado(a),,1,cartão de crédito,7,1
DIEGO Z.,masculino,h21vsa4hfl39dvhlhlzkqeh2dg7v9f,2879786250,23.0,53401.0,484.5,28,sudeste,divorciado(a),graduado,2,cartão de crédito,0,0
VINICIUS T.,masculino,r8vqlqkml4nfh65w1jhl74zn4g0lqp,2876027775,31.0,47690.0,328.1,14,nordeste,divorciado(a),pós-graduado,0,boleto,10,0
ADRIANA U.,feminino,fcbpc0zl7dw4bzj0zlq3mnlvki1udh,5385343825,38.0,30682.0,671.4,37,norte,solteiro(a),,4,boleto,0,0
SUELI U.,feminino,7g4x424panlr9aj5bj59hre9kopjn7,5240174146,42.0,38106.0,407.5,23,sudeste,divorciado(a),,0,cartão de débito,0,0
MARCOS Q.,masculino,t6wnxvz4nk8dckx5a37elp0ervb1zx,,51.0,73631.0,635.4,26,sudeste,casado(a),graduado,1,boleto,10,0
FRANCISCO J.,masculino,dv7rrt0twsk6d296wlorlcz8iofqlg,9107742288,34.0,78448.0,339.2,43,sudeste,divorciado(a),médio,1,cartão de crédito,5,0
ALESSANDRA B.,feminino,7sn6de4wu9hm69p6okhqo3oxrxp1g0,9101939757,39.0,33705.0,435.6,14,nordeste,casado(a),médio,2,cartão de débito,12,0
MANOEL G.,feminino,p90616h7zsuw3n86i4ez1f5w3ll4cl,4440788168,51.0,48775.0,,29,nordeste,solteiro(a),outros,4,transferência,8,1
FERNANDA H.,feminino,jvshiw7gvqzzoqe6c3ehmtvim0bjp3,4913568405,39.0,53500.0,422.9,39,sudeste,casado(a),,2,boleto,4,1
LEONARDO M.,masculino,ubop8h4nq9p9w7mwcxio57pz3etixu,9894137258,46.0,68935.0,424.5,40,sudeste,divorciado(a),,0,cartão de débito,16,0
EDUARDO J.,masculino,t91tb8m68c6hmfejdlkr2aadir6vd7,,45.0,65265.0,511.8,25,sul,casado(a),fundamental,0,cartão de débito,11,0
ALESSANDRA Z.,feminino,f3f0lxdbeo0p3m1b6kiqfk6ug5hwt8,,27.0,30181.0,333.9,48,sudeste,casado(a),médio,1,pix,3,0
RAIMUNDO J.,masculino,drh1xdugd4kh33wergcnwcu5kjzjhj,6942113589,57.0,94826.0,705.4,23,centro-oeste,separado(a),médio,2,cartão de débito,10,0
